ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13202988,JG414154,09/06/2023 06:18:00 PM,019XX W SUPERIOR ST,1581,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,OTHER (SPECIFY),False,False,1221,12,36.0,24.0,17,1163286.0,1905019.0,2023,09/14/2023 03:43:09 PM,41.895013678,-87.675740686,"(41.895013678, -87.675740686)"
13201523,JG413313,09/06/2023 08:40:00 AM,025XX E 77TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,421,4,7.0,43.0,14,1194640.0,1854406.0,2023,09/14/2023 03:43:09 PM,41.755412283,-87.562256233,"(41.755412283, -87.562256233)"
13203940,JG416160,09/06/2023 08:00:00 AM,023XX N MOODY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,2512,25,36.0,19.0,11,1135021.0,1914824.0,2023,09/14/2023 03:43:09 PM,41.922467354,-87.779319275,"(41.922467354, -87.779319275)"
12047551,JD227974,05/09/2020 10:54:00 AM,065XX S JUSTINE ST,0650,BURGLARY,HOME INVASION,APARTMENT,False,False,725,7,16.0,67.0,05,1167128.0,1861458.0,2020,05/16/2020 03:40:57 PM,41.775396322,-87.662878824,"(41.775396322, -87.662878824)"
12201991,JD409351,10/24/2020 04:00:00 AM,024XX W ARTHINGTON ST,0810,THEFT,OVER $500,OTHER (SPECIFY),False,False,1135,11,28.0,28.0,06,1160303.0,1895970.0,2020,12/17/2020 03:40:05 PM,41.870244627,-87.686946779,"(41.870244627, -87.686946779)"
13202164,JG414248,09/06/2023 09:00:00 PM,034XX W 72ND ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,831,8,17.0,66.0,08A,1154736.0,1856656.0,2023,09/14/2023 03:43:09 PM,41.762475016,-87.708434706,"(41.762475016, -87.708434706)"
13203727,JG414785,09/06/2023 08:00:00 PM,005XX N WESTERN AVE,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,1221,12,36.0,24.0,06,1160311.0,1903577.0,2023,09/14/2023 03:43:09 PM,41.891118758,-87.686706987,"(41.891118758, -87.686706987)"
12108179,JD299970,07/16/2020 10:03:00 PM,036XX N CLARK ST,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,True,False,1923,19,44.0,6.0,08B,1168183.0,1924385.0,2020,08/13/2020 03:43:08 PM,41.948050641,-87.657194575,"(41.948050641, -87.657194575)"
13201658,JG413580,09/06/2023 10:00:00 AM,0000X E ONTARIO ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1834,18,42.0,8.0,07,1176399.0,1904492.0,2023,09/14/2023 03:43:09 PM,41.893281677,-87.627596446,"(41.893281677, -87.627596446)"
13201858,JG413044,09/06/2023 04:49:00 AM,107XX S BENSLEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,False,True,434,4,10.0,51.0,14,1194566.0,1834212.0,2023,09/14/2023 03:43:09 PM,41.699999944,-87.563189544,"(41.699999944, -87.563189544)"
12095060,JD283147,06/30/2020 10:00:00 PM,027XX N PINE GROVE AVE,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE WITH VIN",STREET,False,False,1935,19,43.0,7.0,07,1172674.0,1918528.0,2020,07/08/2020 03:40:51 PM,41.931880417,-87.640860695,"(41.931880417, -87.640860695)"
12173316,JD376135,09/23/2020 12:18:00 AM,054XX W QUINCY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1522,15,29.0,25.0,08B,1140284.0,1898471.0,2020,09/30/2020 03:42:18 PM,41.877497847,-87.760382378,"(41.877497847, -87.760382378)"
12087470,JD275197,06/24/2020 07:48:00 PM,028XX S KEDVALE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1031,10,22.0,30.0,08B,1149177.0,1884832.0,2020,07/01/2020 03:40:40 PM,41.83990321,-87.728082354,"(41.83990321, -87.728082354)"
12189758,JD395024,10/10/2020 02:30:00 PM,013XX N PULASKI RD,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2534,25,27.0,23.0,06,1149466.0,1908864.0,2020,10/17/2020 03:40:42 PM,41.905844192,-87.726398267,"(41.905844192, -87.726398267)"
13204405,JG416401,09/06/2023 04:16:00 PM,019XX E 70TH ST,0890,THEFT,FROM BUILDING,APARTMENT,False,False,332,3,5.0,43.0,06,1190538.0,1858947.0,2023,09/14/2023 03:43:09 PM,41.767973069,-87.577142454,"(41.767973069, -87.577142454)"
13201497,JG413398,09/06/2023 11:15:00 AM,059XX N CENTRAL PARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1711,17,39.0,13.0,08B,1151310.0,1939165.0,2023,09/14/2023 03:43:09 PM,41.988956425,-87.718826534,"(41.988956425, -87.718826534)"
13202676,JG414773,09/06/2023 11:00:00 PM,065XX S TALMAN AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,831,8,16.0,66.0,06,1159832.0,1861248.0,2023,09/14/2023 03:43:09 PM,41.774973026,-87.68963101,"(41.774973026, -87.68963101)"
13208234,JG421338,08/23/2023 06:30:00 PM,028XX W JACKSON BLVD,0820,THEFT,$500 AND UNDER,OTHER (SPECIFY),False,False,1124,11,27.0,27.0,06,1157278.0,1898561.0,2023,09/14/2023 03:41:59 PM,41.87741656,-87.697982127,"(41.87741656, -87.697982127)"
13202917,JG414910,09/06/2023 04:30:00 AM,126XX S TORRENCE AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,433,4,10.0,55.0,07,1195862.0,1821766.0,2023,09/14/2023 03:43:09 PM,41.665814864,-87.558853882,"(41.665814864, -87.558853882)"
13201394,JG413246,09/06/2023 08:54:00 AM,079XX S RACINE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,612,6,17.0,71.0,08B,1169704.0,1851999.0,2023,09/14/2023 03:43:09 PM,41.74938411,-87.653709473,"(41.74938411, -87.653709473)"
13201912,JG413799,09/06/2023 03:38:00 PM,055XX W CONGRESS PKWY,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1522,15,29.0,25.0,08B,1139749.0,1897140.0,2023,09/14/2023 03:43:09 PM,41.873855191,-87.762379293,"(41.873855191, -87.762379293)"
12173242,JD376013,09/22/2020 07:00:00 PM,089XX S MERRILL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,True,413,4,7.0,48.0,08B,1192065.0,1846054.0,2020,09/29/2020 03:42:13 PM,41.732556602,-87.571963587,"(41.732556602, -87.571963587)"
13201947,JG414035,09/06/2023 06:20:00 PM,043XX S WOOD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,False,True,924,9,15.0,61.0,08B,1165076.0,1875863.0,2023,09/14/2023 03:43:09 PM,41.814969058,-87.669993754,"(41.814969058, -87.669993754)"
13208665,JG406843,09/01/2023 01:09:00 PM,132XX S ST LAWRENCE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,533,5,10.0,54.0,08B,1182588.0,1817649.0,2023,09/14/2023 03:41:59 PM,41.654834273,-87.607558429,"(41.654834273, -87.607558429)"
12130039,JD325078,08/08/2020 01:10:00 PM,005XX N ALBANY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1221,12,27.0,23.0,08B,1155618.0,1903419.0,2020,08/15/2020 03:43:11 PM,41.890780947,-87.703946396,"(41.890780947, -87.703946396)"
12061291,JD243776,05/26/2020 07:23:00 PM,073XX S MORGAN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - PORCH / HALLWAY,False,True,733,7,17.0,68.0,08B,1170917.0,1856105.0,2020,06/02/2020 03:42:16 PM,41.760625129,-87.649144902,"(41.760625129, -87.649144902)"
13204493,JG415873,09/06/2023 08:36:00 PM,079XX S CICERO AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,834,8,18.0,70.0,06,1145805.0,1851340.0,2023,09/14/2023 03:43:09 PM,41.748060338,-87.741302702,"(41.748060338, -87.741302702)"
12060831,JD244272,05/27/2020 10:17:00 AM,042XX W WILCOX ST,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,True,False,1115,11,28.0,26.0,18,1148051.0,1898997.0,2020,06/03/2020 03:42:58 PM,41.87879543,-87.731850193,"(41.87879543, -87.731850193)"
13201688,JG413546,09/06/2023 12:56:00 PM,0000X W 109TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,513,5,9.0,49.0,08B,1177986.0,1832360.0,2023,09/14/2023 03:43:09 PM,41.695308608,-87.62395405,"(41.695308608, -87.62395405)"
13201808,JG413620,09/06/2023 01:15:00 PM,001XX W HURON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL / MOTEL,True,True,1832,18,42.0,8.0,08B,1175253.0,1905045.0,2023,09/14/2023 03:43:09 PM,41.894824927,-87.631788635,"(41.894824927, -87.631788635)"
13201551,JG413468,09/06/2023 09:20:00 AM,066XX S HARTWELL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,False,False,322,3,6.0,69.0,14,1178412.0,1861113.0,2023,09/14/2023 03:43:09 PM,41.774200754,-87.62152367,"(41.774200754, -87.62152367)"
13202174,JG414139,09/06/2023 04:54:00 PM,080XX S MUSKEGON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,422,4,7.0,46.0,14,1196565.0,1852206.0,2023,09/14/2023 03:43:09 PM,41.74932776,-87.555274664,"(41.74932776, -87.555274664)"
13202522,JG414547,09/06/2023 06:00:00 PM,037XX N NEW ENGLAND AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1632,16,38.0,17.0,06,1129739.0,1924094.0,2023,09/14/2023 03:43:09 PM,41.947997344,-87.79851488,"(41.947997344, -87.79851488)"
13202919,JG414633,09/06/2023 06:00:00 PM,048XX S LAKE PARK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,222,2,4.0,39.0,14,1186953.0,1873098.0,2023,09/14/2023 03:43:09 PM,41.806890268,-87.589834384,"(41.806890268, -87.589834384)"
12062551,JD246325,05/29/2020 08:15:00 AM,042XX W WILCOX ST,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,True,False,1115,11,28.0,26.0,18,1148112.0,1898998.0,2020,06/05/2020 03:41:54 PM,41.878797001,-87.731626185,"(41.878797001, -87.731626185)"
13201631,JG413180,09/06/2023 08:05:00 AM,007XX N CARPENTER ST,0560,ASSAULT,SIMPLE,STREET,False,False,1214,12,27.0,24.0,08A,1169317.0,1905225.0,2023,09/14/2023 03:43:09 PM,41.895449977,-87.653584531,"(41.895449977, -87.653584531)"
13202296,JG414307,09/06/2023 02:10:00 PM,002XX E CHICAGO AVE,1562,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,HOSPITAL BUILDING / GROUNDS,False,False,1833,18,2.0,8.0,17,1178058.0,1905778.0,2023,09/14/2023 03:43:09 PM,41.896772914,-87.621464432,"(41.896772914, -87.621464432)"
13208026,JG421157,07/03/2023 12:00:00 AM,020XX W DIVISION ST,1581,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,APARTMENT,False,True,1424,14,1.0,24.0,17,1162521.0,1907985.0,2023,09/14/2023 03:41:59 PM,41.903168666,-87.678467174,"(41.903168666, -87.678467174)"
12149478,JD347836,08/28/2020 01:30:00 AM,025XX W PETERSON AVE,0610,BURGLARY,FORCIBLE ENTRY,CONVENIENCE STORE,False,False,2011,20,40.0,2.0,05,1158400.0,1939772.0,2020,10/25/2020 03:40:29 PM,41.990479499,-87.692731805,"(41.990479499, -87.692731805)"
12114763,JD306774,07/22/2020 11:00:00 PM,020XX S PULASKI RD,031A,ROBBERY,ARMED - HANDGUN,CTA TRAIN,False,False,1014,10,24.0,29.0,03,1150029.0,1889979.0,2020,07/29/2020 03:41:28 PM,41.854010712,-87.724822014,"(41.854010712, -87.724822014)"
12202859,JD410351,10/24/2020 11:00:00 AM,006XX S LOCKWOOD AVE,0810,THEFT,OVER $500,STREET,False,False,1522,15,29.0,25.0,06,1141110.0,1896608.0,2020,12/17/2020 03:40:05 PM,41.872370362,-87.757395385,"(41.872370362, -87.757395385)"
13205076,JG417505,09/06/2023 02:00:00 PM,109XX S DOTY AVE E,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,513,5,10.0,51.0,06,1185667.0,1832643.0,2023,09/14/2023 03:43:09 PM,41.695908161,-87.595822806,"(41.695908161, -87.595822806)"
13202016,JG414089,09/06/2023 06:00:00 PM,070XX S EAST END AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,332,3,5.0,43.0,06,1188995.0,1858592.0,2023,09/14/2023 03:43:09 PM,41.767036006,-87.582809521,"(41.767036006, -87.582809521)"
13208415,JG421402,08/30/2023 04:18:00 PM,042XX W AUGUSTA BLVD,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,1111,11,37.0,23.0,11,1147970.0,1906331.0,2023,09/14/2023 03:41:59 PM,41.898922292,-87.731958884,"(41.898922292, -87.731958884)"
13202505,JG414514,09/06/2023 07:00:00 PM,008XX W BUENA AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1915,19,46.0,3.0,07,1169871.0,1928197.0,2023,09/14/2023 03:43:09 PM,41.958474197,-87.65087832,"(41.958474197, -87.65087832)"
13208531,JG408244,08/01/2023 12:00:00 PM,054XX S EAST VIEW PARK,0820,THEFT,$500 AND UNDER,STREET,False,False,234,2,5.0,41.0,06,1188934.0,1869643.0,2023,09/14/2023 03:41:59 PM,41.79736226,-87.582679493,"(41.79736226, -87.582679493)"
12144369,JD342392,08/23/2020 05:00:00 AM,041XX W CRESTLINE ST,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,True,834,8,18.0,70.0,17,1150019.0,1849990.0,2020,09/07/2021 03:41:02 PM,41.744275098,-87.725895925,"(41.744275098, -87.725895925)"
13201884,JG413918,09/06/2023 09:25:00 AM,087XX S ABERDEEN ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,SCHOOL - PUBLIC BUILDING,False,False,2222,22,21.0,71.0,17,1170513.0,1846788.0,2023,09/14/2023 03:43:09 PM,41.735066839,-87.650896405,"(41.735066839, -87.650896405)"
12130634,JD325859,08/05/2020 11:50:00 AM,035XX N HARLEM AVE,0890,THEFT,FROM BUILDING,RESIDENCE - GARAGE,False,False,1632,16,38.0,17.0,06,1127448.0,1922702.0,2020,08/12/2020 03:41:51 PM,41.944216451,-87.806967686,"(41.944216451, -87.806967686)"
13203937,JG416060,09/06/2023 10:00:00 PM,057XX W SUPERIOR ST,0810,THEFT,OVER $500,RESIDENCE,False,True,1511,15,29.0,25.0,06,1137935.0,1904420.0,2023,09/14/2023 03:43:09 PM,41.893865381,-87.768863729,"(41.893865381, -87.768863729)"
13202289,JG414352,09/06/2023 11:45:00 PM,001XX W 112TH ST,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,True,False,522,5,9.0,49.0,26,1177315.0,1830687.0,2023,09/14/2023 03:43:09 PM,41.69073279,-87.626461055,"(41.69073279, -87.626461055)"
13202129,JG414111,09/06/2023 04:05:00 PM,036XX N CICERO AVE,0890,THEFT,FROM BUILDING,CAR WASH,False,False,1731,17,30.0,15.0,06,1143721.0,1923926.0,2023,09/14/2023 03:43:09 PM,41.947285426,-87.747123671,"(41.947285426, -87.747123671)"
13201642,JG413276,09/06/2023 09:25:00 AM,102XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,CTA BUS,False,False,511,5,9.0,50.0,08A,1182737.0,1836983.0,2023,09/14/2023 03:43:09 PM,41.707886031,-87.606416363,"(41.707886031, -87.606416363)"
13203262,JG414289,09/06/2023 09:45:00 PM,059XX S MICHIGAN AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,True,232,2,20.0,40.0,04A,1178171.0,1865740.0,2023,09/14/2023 03:43:09 PM,41.786903184,-87.622266865,"(41.786903184, -87.622266865)"
13202110,JG414104,09/06/2023 05:47:00 PM,078XX S CREGIER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,414,4,8.0,43.0,14,1189563.0,1853395.0,2023,09/14/2023 03:43:09 PM,41.75276137,-87.580894222,"(41.75276137, -87.580894222)"
12183215,JD387683,10/03/2020 05:30:00 PM,085XX S CARPENTER ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,613,6,21.0,71.0,08B,1170806.0,1848225.0,2020,10/10/2020 03:41:18 PM,41.739003786,-87.649781161,"(41.739003786, -87.649781161)"
13201889,JG413933,09/06/2023 05:25:00 PM,011XX W ARDMORE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,2022,20,48.0,77.0,14,1167585.0,1938681.0,2023,09/14/2023 03:43:09 PM,41.987292267,-87.658979074,"(41.987292267, -87.658979074)"
13201100,JG412936,09/06/2023 12:14:00 AM,023XX S STEWART AVE,031A,ROBBERY,ARMED - HANDGUN,RESIDENCE - GARAGE,False,False,914,9,11.0,34.0,03,1174265.0,1888921.0,2023,09/14/2023 03:43:09 PM,41.850601726,-87.635898418,"(41.850601726, -87.635898418)"
13201986,JG413959,09/06/2023 05:21:00 PM,0000X W 110TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,ALLEY,True,False,513,5,9.0,49.0,15,1177936.0,1832026.0,2023,09/14/2023 03:43:09 PM,41.694393194,-87.624147184,"(41.694393194, -87.624147184)"
13208241,JG418819,08/01/2023 09:43:00 AM,085XX S MUSKEGON AVE,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,True,423,4,10.0,46.0,17,1196637.0,1848854.0,2023,09/14/2023 03:41:59 PM,41.740127827,-87.555121917,"(41.740127827, -87.555121917)"
13202821,JG414582,09/06/2023 03:30:00 PM,010XX E 41ST PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,214,2,4.0,36.0,14,1184059.0,1877766.0,2023,09/14/2023 03:43:09 PM,41.819767809,-87.600302468,"(41.819767809, -87.600302468)"
13202420,JG414486,09/06/2023 04:00:00 PM,023XX W ROSEMONT AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,2413,24,50.0,2.0,07,1159637.0,1941771.0,2023,09/14/2023 03:43:09 PM,41.995939349,-87.688126446,"(41.995939349, -87.688126446)"
12021896,JD199922,04/01/2020 12:00:00 AM,019XX W MELROSE ST,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,1922,19,32.0,5.0,06,1162787.0,1921592.0,2020,04/08/2020 03:43:01 PM,41.94050159,-87.677107624,"(41.94050159, -87.677107624)"
12190329,JD395862,10/11/2020 10:58:00 AM,092XX S VANDERPOEL AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,2221,22,19.0,72.0,26,1166319.0,1843169.0,2020,10/18/2020 03:42:44 PM,41.725225985,-87.666364252,"(41.725225985, -87.666364252)"
13202379,JG413453,09/06/2023 12:00:00 PM,013XX N SEDGWICK ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,1821,18,27.0,8.0,11,1173413.0,1909042.0,2023,09/14/2023 03:43:09 PM,41.905833996,-87.638427474,"(41.905833996, -87.638427474)"
13201914,JG413816,09/06/2023 03:20:00 PM,060XX S KEDZIE AVE,0460,BATTERY,SIMPLE,CONVENIENCE STORE,False,False,823,8,14.0,66.0,08B,1156091.0,1864310.0,2023,09/14/2023 03:43:09 PM,41.783451628,-87.70326286,"(41.783451628, -87.70326286)"
13201454,JG413301,09/06/2023 09:08:00 AM,011XX E 82ND ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,False,False,411,4,8.0,45.0,15,1185216.0,1850852.0,2023,09/14/2023 03:43:09 PM,41.74588634,-87.596903757,"(41.74588634, -87.596903757)"
13206924,JG419550,09/06/2023 02:30:00 PM,013XX W SUNNYSIDE AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1913,19,46.0,3.0,08B,1166233.0,1929992.0,2023,09/14/2023 03:43:09 PM,41.963478472,-87.664201385,"(41.963478472, -87.664201385)"
13201730,JG413710,09/06/2023 01:00:00 PM,028XX W FULTON ST,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,False,False,1222,12,27.0,27.0,26,1157508.0,1901884.0,2023,09/14/2023 03:43:09 PM,41.886530514,-87.697047165,"(41.886530514, -87.697047165)"
13201227,JG413021,09/06/2023 03:24:00 AM,060XX S LA SALLE ST,0820,THEFT,$500 AND UNDER,STREET,False,False,311,3,20.0,68.0,06,1176338.0,1864934.0,2023,09/14/2023 03:43:09 PM,41.784732839,-87.629011797,"(41.784732839, -87.629011797)"
13207672,JG420678,09/06/2023 01:00:00 AM,085XX S VERNON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,632,6,6.0,44.0,07,1180845.0,1848509.0,2023,09/14/2023 03:43:09 PM,41.739558418,-87.612991694,"(41.739558418, -87.612991694)"
13202617,JG413500,09/06/2023 11:52:00 AM,084XX S KOLMAR AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,834,8,18.0,70.0,08A,1147358.0,1848376.0,2023,09/14/2023 03:43:09 PM,41.739897121,-87.735687345,"(41.739897121, -87.735687345)"
13202728,JG413475,09/06/2023 11:00:00 AM,062XX W BERENICE AVE,0560,ASSAULT,SIMPLE,RESIDENCE - YARD (FRONT / BACK),False,False,1633,16,38.0,17.0,08A,1134011.0,1924941.0,2023,09/14/2023 03:43:09 PM,41.95024738,-87.782791674,"(41.95024738, -87.782791674)"
12184146,JD388718,10/03/2020 09:30:00 PM,016XX W HARRISON ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,HOSPITAL BUILDING / GROUNDS,False,True,1231,12,27.0,28.0,26,1165491.0,1897444.0,2020,10/10/2020 03:41:18 PM,41.874180626,-87.66785807,"(41.874180626, -87.66785807)"
12151592,JD350610,08/30/2020 02:28:00 PM,087XX S DANTE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,False,False,412,4,8.0,48.0,14,1187314.0,1847294.0,2020,09/06/2020 03:42:29 PM,41.7360733,-87.589329079,"(41.7360733, -87.589329079)"
12020881,JD198708,03/30/2020 08:00:00 PM,037XX W 57TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,822,8,23.0,62.0,14,1152417.0,1866551.0,2020,04/06/2020 04:24:13 PM,41.789674359,-87.716674223,"(41.789674359, -87.716674223)"
12043252,JD223857,05/04/2020 10:30:00 AM,035XX S RHODES AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,212,2,4.0,35.0,08A,1180162.0,1881716.0,2020,05/11/2020 03:41:39 PM,41.830697249,-87.614476891,"(41.830697249, -87.614476891)"
13202355,JG414318,09/06/2023 11:29:00 PM,026XX W ADAMS ST,0650,BURGLARY,HOME INVASION,APARTMENT,False,True,1125,11,27.0,27.0,05,1158810.0,1898926.0,2023,09/14/2023 03:43:09 PM,41.878386896,-87.692347019,"(41.878386896, -87.692347019)"
13203667,JG413150,09/06/2023 04:00:00 AM,045XX S DREXEL BLVD,0810,THEFT,OVER $500,APARTMENT,False,True,221,2,4.0,39.0,06,1182956.0,1875062.0,2023,09/14/2023 03:43:09 PM,41.812373584,-87.604432822,"(41.812373584, -87.604432822)"
12193135,JD398355,10/12/2020 10:30:00 PM,035XX W MC LEAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1413,14,26.0,22.0,14,1152304.0,1913391.0,2020,10/19/2020 03:42:03 PM,41.918211117,-87.715853493,"(41.918211117, -87.715853493)"
13201711,JG413668,09/06/2023 01:10:00 PM,026XX W WASHINGTON BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1222,12,27.0,27.0,14,1158642.0,1900581.0,2023,09/14/2023 03:43:09 PM,41.882931813,-87.692918534,"(41.882931813, -87.692918534)"
13202956,JG415118,09/06/2023 08:00:00 PM,042XX N BROADWAY,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,1915,19,46.0,3.0,07,1169125.0,1928512.0,2023,09/14/2023 03:43:09 PM,41.959354838,-87.653611694,"(41.959354838, -87.653611694)"
13208634,JG421577,09/07/2023 12:00:00 AM,079XX S CARPENTER ST,1151,DECEPTIVE PRACTICE,ILLEGAL POSSESSION CASH CARD,APARTMENT,False,True,612,6,17.0,71.0,11,1170692.0,1852164.0,2023,09/14/2023 03:43:09 PM,41.74981542,-87.650084246,"(41.74981542, -87.650084246)"
12186545,JD391451,10/06/2020 02:00:00 AM,044XX S OAKENWALD AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,222,2,4.0,39.0,07,1185244.0,1876015.0,2020,10/13/2020 03:43:13 PM,41.814935122,-87.596010572,"(41.814935122, -87.596010572)"
13209652,JG422102,09/04/2023 09:00:00 PM,017XX W DIVISION ST,0810,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),False,False,1213,12,1.0,24.0,06,1164759.0,1908050.0,2023,11/04/2023 03:40:18 PM,41.903299855,-87.670244719,"(41.903299855, -87.670244719)"
13203114,JG415205,09/06/2023 04:30:00 PM,030XX N KEATING AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,2521,25,31.0,19.0,08A,1144191.0,1919806.0,2023,09/14/2023 03:43:09 PM,41.935970935,-87.745499907,"(41.935970935, -87.745499907)"
13202248,JG414266,09/06/2023 10:07:00 PM,080XX S MARYLAND AVE,0560,ASSAULT,SIMPLE,STREET,False,True,631,6,8.0,44.0,08A,1183302.0,1851778.0,2023,09/14/2023 03:43:09 PM,41.748472119,-87.603888197,"(41.748472119, -87.603888197)"
13201954,JG414108,09/06/2023 02:30:00 PM,011XX N LAWLER AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,1531,15,37.0,25.0,08A,1142488.0,1907148.0,2023,09/14/2023 03:43:09 PM,41.901267916,-87.752073955,"(41.901267916, -87.752073955)"
13206420,JG415707,09/06/2023 11:00:00 PM,056XX S DORCHESTER AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,235,2,5.0,41.0,06,1186508.0,1867971.0,2023,09/14/2023 03:43:09 PM,41.792831954,-87.591628734,"(41.792831954, -87.591628734)"
